platform,deviceprofile,Report,TargetFPS,MVP,Hitches/Min,HitchTimePercent,Frametime Avg,GameThreadtime Avg,RenderThreadtime Avg,RHIThreadTime Avg,GPUtime Avg,MemoryFreeMB Min,PhysicalUsedMB Max,RHI/Drawcalls Avg,Basic/TicksQueued Avg,Total Time (s),Csv File,buildversion,config,framecount,csvid
Windows,Windows,<a href='Shipping_3840x2560.html'>Link</a>,60,49.78070068359375,0,0,33.21288299560547,1.0878546237945557,2.3066465854644775,2.0200035572052,32.529232025146484,87473.9453125,1715.8516845703125,77.81932067871094,32,60.80992889404297,<a href='../Shipping_3840x2560.csv'>Shipping_3840x2560.csv</a>,UE5-CL-0,Shipping,1832,BF8C429A4B286DE86C51F8956E6C813D
Windows,Windows,<a href='Shipping_2560x1440.html'>Link</a>,60,0,0,0,14.185547828674316,1.0646629333496094,2.342717170715332,1.9061146974563599,13.55173110961914,86261.2421875,1729,77.80760955810547,32,60.37190628051758,<a href='../Shipping_2560x1440.csv'>Shipping_2560x1440.csv</a>,UE5-CL-0,Shipping,4257,8BC80B3C44BCA1EAA91CFB9B2E5A39E8
Windows,Windows,<a href='Shipping_1920x1080.html'>Link</a>,60,0,0,0,8.968134880065918,0.995347261428833,2.2531325817108154,1.8796625137329102,8.306925773620605,85767.4453125,1725.99609375,75.7766342163086,32,60.25603103637695,<a href='../Shipping_1920x1080.csv'>Shipping_1920x1080.csv</a>,UE5-CL-0,Shipping,6720,FF11451E4F0747A1FB4B0F8181449070
Windows,Windows,<a href='Development_3840x2560.html'>Link</a>,60,50.11098861694336,0,0,33.43894577026367,2.1563620567321777,33.43549728393555,2.702162027359009,32.61722183227539,86321.21875,1905.26171875,79.82869720458984,33.006675720214844,60.082637786865234,<a href='../Development_3840x2560.csv'>Development_3840x2560.csv</a>,UE5-CL-0,Development,1798,71A808854DE27A5005B8DBA37F8A605D
Windows,Windows,<a href='Development_2560x1440.html'>Link</a>,60,0,0,0,14.526926040649414,1.969183325767517,14.519645690917969,2.51953387260437,13.716249465942383,86083.96875,1914.0272216796875,79.82451629638672,33.00288391113281,60.41699981689453,<a href='../Development_2560x1440.csv'>Development_2560x1440.csv</a>,UE5-CL-0,Development,4160,ED21004148E9E6AFDA6F9E8A961CA5AF
Windows,Windows,<a href='Development_1920x1080.html'>Link</a>,60,0,0,0,9.638293266296387,2.0467233657836914,9.63049030303955,2.897644519805908,8.815882682800293,85280.8046875,1889.546875,77.82571411132812,33.00191879272461,60.26655197143555,<a href='../Development_1920x1080.csv'>Development_1920x1080.csv</a>,UE5-CL-0,Development,6254,095D4D1A4044255B27EED5BE71BD774E
